id;cadastrado_em;modificado_em;nome;tipo_instituicao_id;instituicao_pai_id;excluido;codigo_host;ativo;bairro;caw;cep;cidade;cnpj;complemento;data_abertura;ddd;email;endereco;inss;nome_fantasia;numero;pais;site;telefone;uf;pastor;tesoureiro
2358;2016-11-11 19:03:00.472036+00;2023-07-18 23:46:50.620604+00;IMW Ilhéus;1;1874;false;394;true;Malhado;false;45651000;Ilhéus;;;30/11/2003;;wesleyana2@hotmail.com;Av. Antônio Carlos Magalhães;false;;983;BR;;32 310534;BA;Adelziro Ribeiro dos Santos Filho.;sandra ferreira de  sousa
2371;2016-11-11 19:03:00.895891+00;2023-04-12 19:08:05.400479+00;IMW Imbituva;1;2888;false;591;true;Vila Zézo;false;84430000;Imbituva;1,39912E+13;;01/11/2009;43;pr.marciopereira@hotmail.com;Rua Antonio Menon;false;;111;BR;;35 462437;PR;\0;\0
2891;2023-04-06 19:52:01.341255+00;2023-05-08 15:25:50.587379+00;IMW Imbituva (Cadastro duplicado);1;2762;false;\0;false;;false;;;;;01/04/2023;;;;false;;;;;;;;
2672;2016-11-11 19:03:10.956118+00;2022-05-09 16:10:49.875071+00;IMW Imigrantes;1;1885;false;1151;true;Pedrinhas;false;76001552;Porto Velho;1,37263E+13;;06/12/2014;;imwimigrantes.ro@gmail.com;Av. Imigrantes;false;;1934;BR;;;RO;Quelson Ramos de Oliveira;MARIA DE FATIMA M L VALENTE
2341;2016-11-11 19:02:59.89999+00;2023-02-09 18:04:38.961396+00;IMW Indaiatuba;1;\0;false;583;false;Morada do Sol;false;13348320;Indaiatuba;1,38237E+13;Salão;30/11/2007;11;dal_bcamargo@outlook.com;Rua FRANCISCO ROSSI;false;;820;BR;;40 251583;SP;Carlos Alberto Aparecido Pinheiro;Daniel Ricardo de Oliveira Soares
1954;2016-11-11 19:02:47.317202+00;2023-01-04 14:15:05.88474+00;IMW Indaiá;1;2864;false;156;true;São Sebastião;false;25645045;Petrópolis;1,38364E+13;Lt 7-9;01/12/2013;24;imwindaia@hotmail.com;Rua São Sebastião;false;;S/N;BR;;33 021061;RJ;;
2545;2016-11-11 19:03:06.661516+00;2017-01-28 23:21:48.425315+00;IMW Indígena - Tikunas;1;19;false;602;true;Umariaçu II;false;69640000;Tabatinga;;casa;\0;97;tikunaandre_01@hotmail.com;25 de dezembro;false;;640;BR;;91817619;;\0;\0
2643;2016-11-11 19:03:09.897062+00;2020-03-04 21:25:14.267769+00;IMW Inhoaíba (frente missionaria);1;1873;false;1119;true;Inhoaíba;false;23062110;Rio de Janeiro;;Lote 10 - Quadra 4A;07/12/2014;21;pr.reginaldo@bol.com.br;Rua Sérgio Grevinski;false;;SN;BR;;30839905;RJ;Miqueias Campos Amaro;Adones Corrêa Ferreira
2887;2023-02-09 18:03:23.507968+00;2023-02-09 18:03:23.508009+00;IMW Interlagos (Frente Missionária);1;2884;false;\0;true;;false;;;;;\0;;;;false;;;;;;;\0;\0
2548;2016-11-11 19:03:06.78403+00;2016-11-11 19:21:08.14625+00;IMW Iquitos;1;\0;false;607;true;;false;;;;;\0;;;;false;\0;;PE;;;;\0;\0
1930;2016-11-11 19:02:46.520995+00;2021-10-31 04:50:26.971932+00;IMW Irajá;1;1768;false;125;true;Irajá;false;21361570;Rio de Janeiro;1,37852E+13;;23/05/1968;21;edersoncruz.msn@hotmail.com;Rua Caxambú;false;;353;BR;;983435626;RJ;;I
2500;2016-11-11 19:03:05.172139+00;2019-03-12 14:23:36.288729+00;IMW Itabatã;1;1820;false;464;true;Centro;false;45936970;Itabatã;;;\0;73;;Avenida São Paulo;false;\0;500;BR;;;;Marco Aurelio;Valdinei
2119;2016-11-11 19:02:52.667654+00;2017-08-13 17:22:10.565972+00;IMW Itabira;1;1781;false;385;true;São Joaquim;false;35900714;Itabira;1,41896E+13;;10/04/2006;31;secretaria.imw.itabira@hotmail.com;Avenida Madalena Pereira Santos;false;;53;BR;https://www.facebook.com/igrmetodistawesleyanadeitabira?ref=bookmarks;996468909;MG;;
2039;2016-11-11 19:02:50.070277+00;2019-09-03 20:34:43.888975+00;IMW Itabirinha de Mantena;1;1851;false;321;true;Centro;false;35280000;Itabirinha MG;1,41896E+13;;\0;33;;Rua Maria Louzada;false;;16;BR;;88632878;MG;;
2268;2016-11-11 19:02:57.560953+00;2017-12-07 16:29:33.6553+00;IMW Itaboraí;1;2691;false;92;true;Nova Cidade;false;24804033;Itaboraí;1,38364E+13;;01/12/2013;21;imwitaborai@msn.com;Avenida Américo da Costa Cardoso;false;Central;66;BR;http://www.imwdistritoitaborai.com.br;36395103;RJ;;
1903;2016-11-11 19:02:45.644902+00;2022-08-23 18:05:24.133143+00;IMW Itaguai;1;1840;false;14;true;Vila Margarida;false;23821140;Itaguai;1,37852E+13;;\0;21;;Rua Joaquim Ferreira da Costa;false;\0;412;BR;;37810282;RJ;Ivan Gomes;Cecília da Silva Miranda
2228;2016-11-11 19:02:56.267372+00;2017-08-25 15:04:13.886942+00;IMW Itamarati;1;1838;false;24;true;Itamarati;false;25615171;Petrópolis;1,38364E+13;;06/01/1967;24;imwitamarati@yahoo.com.br;Rua Dr. João Barcelos;false;\0;160;BR;;22431136;RJ;;
2599;2016-11-11 19:03:08.534268+00;2023-02-06 16:50:38.584821+00;IMW Itamonte;1;1821;false;1064;true;Moradas do Bosque;false;37466000;Itamonte;1,41896E+13;;01/01/2013;35;gilbertopastor.itamonte@hotmail.com;Rua Alcides Constantino dos Santos;false;;108;BR;;98 923816;MG;GILBERTO LEITE;ILDEFONSO L.  GONÇALVES
2105;2016-11-11 19:02:52.227997+00;2019-01-05 21:06:41.239146+00;IMW Itanhém;1;1820;false;389;true;Centro;false;45970000;Itanhém;3,43539E+13;;\0;73;;Rua Emiliano Fernandes;false;\0;183;BR;imwitanhem.blogspot.com.br;32952661;;João Batista de Aguiar;Cíntia Aguiar
2269;2016-11-11 19:02:57.592055+00;2019-01-25 13:24:54.747055+00;IMW Itaocara;1;1775;false;85;true;Centro;false;28570000;Itaocara;1,38364E+13;;15/05/2000;22;eliezer.s.r@gmail.com;End. Rod. RJ 158 – Itaocara / Portela, s/n km 01;false;\0;s/n;BR;;998867755;RJ;Anderson Santos;
2104;2016-11-11 19:02:52.197263+00;2021-12-04 18:54:03.760702+00;IMW Itapebi;1;1874;false;395;true;Centro;false;45885000;Itapebi;1,41896E+13;;\0;;wesleyana2@hotmail.com;Avenida Vicente Barreira;false;;578;BR;;32861349;BA;Paulo Santos Oliveira;Ivan Carlos Ribeiro de Queiroz
2270;2016-11-11 19:02:57.625067+00;2020-04-06 22:55:17.105118+00;IMW Itaperuna;1;1774;false;65;true;Centro/ Vinhosa;false;28300000;Itaperuna;1,38364E+13;;15/01/1967;22;pr.amadeu@bol.com.br;Rua Rui Barbosa;false;\0;606;BR;;38223123;RJ;Lucas Amadeu Costa;Simone Guimarães Abrussezzi
2468;2016-11-11 19:03:04.128978+00;2023-09-15 19:26:10.218324+00;IMW Itapuã D´Oeste;1;1809;false;294;true;Central;false;76861000;Itapuã do Oeste;1,37263E+13;;30/11/2014;69;;Av. Presidente Tancredo Neves;false;Pr Pereira;2091;BR;;92 251946;RO;Claudemir Spreafico;Adriano Ramos dos Santos
2137;2016-11-11 19:02:53.257588+00;2022-03-23 14:34:44.757078+00;IMW Itaquaquecetuba;1;1798;false;543;true;Vila Miranda;false;8572610;Itaquaquecetuba;1,38237E+13;;\0;;;Rua Rio de Janeiro;false;;750;BR;;;SP;CARLOS ALBERTO ALVINO CRUZ;NADIELMA LUCIA DE LIMA CAMARGO
2000;2016-11-11 19:02:48.703476+00;2023-05-03 20:55:13.225643+00;IMW Itatiaia;1;1819;false;213;true;Campo Alegre;false;27580000;Itatiaia;1,37852E+13;;30/11/1998;24;pr.marcelosalgueiro@hotmail.com;Praça dos Mineiros;false;\0;80;BR;;999023939;RJ;Dioceli Araújo;Thiago Jhonis
2657;2016-11-11 19:03:10.368047+00;2017-01-27 21:55:35.858224+00;IMW Itatiaiuçu;1;17;false;1134;true;PINHEIROS;false;35850000;;;;24/08/2014;31;alexandrecarneiro255@hotmail.com;RUA MANOEL PINHEIRO DINIZ;false;;220;BR;;88649366;MG;\0;\0
2090;2016-11-11 19:02:51.716033+00;2023-01-26 23:32:35.426989+00;IMW Itaóca;1;1783;false;367;true;ITAOCA;false;29325000;Cachoeiro de Itapemirim;1,41896E+13;;\0;28;pr.edsonpereiralima@hotmail.com;Rua Braz Viváqua;false;;S/N;BR;;99 878541;;EDSON PEREIRA LIMA;EDIVAN COELHO MACIEL
2641;2016-11-11 19:03:09.833433+00;2023-04-11 20:41:27.797797+00;IMW Itaúna;1;1766;false;1117;true;Itaúna;false;24474005;;;;29/11/2014;21;ricardopimentas@gmail.com;Estrada Trindade;false;\0;204;BR;www.imwitauna.com.br;988979215;RJ;Gustavo Barboza da Silva;Jalile Silva Jacintho
2046;2016-11-11 19:02:50.298819+00;2017-08-14 12:58:47.583112+00;IMW Itinga;1;1786;false;328;true;Centro;false;39610000;Itinga;1,41896E+13;;\0;33;;Avenida Central;false;;100;BR;;88452276;MG;;
2140;2016-11-11 19:02:53.362528+00;2022-03-03 00:31:56.175238+00;IMW Itú;1;1797;false;541;true;Rancho Grande;false;13306140;Itú;1,38237E+13;;04/03/1978;11;g7.tolentino@gmail.com;Rua Dr. Carlos;false;;710;BR;;40254056;SP;Carlos Alberto Aparecido Pinheiro;Daniel Ricardo de Oliveira Soares
2088;2016-11-11 19:02:51.653844+00;2023-01-26 23:33:03.686428+00;IMW Iúna;1;1783;false;365;true;Quilombo;false;29390000;IÚNA;1,41896E+13;igreja;27/12/1981;28;pr.juliofeliciano@hotmail.com;Rua Francisco Augusto Castro;false;;358;BR;;;ES;;
2465;2016-11-11 19:03:04.039263+00;2019-02-15 02:37:00.577857+00;IMW JK;1;2790;false;290;true;JK;false;76829410;Porto Velho;1,37263E+13;;30/11/2012;69;imwjk7522@gmail.com;Rua Luiz Gama;false;;7522;BR;;981232554;RO;JOSÉ EDSON BELFORT DA SILVA;ROSILÉIA FEITOSA REIS DOS SANTOS
2156;2016-11-11 19:02:53.954604+00;2023-02-08 19:52:51.814662+00;IMW JOINVILLE;1;1853;false;537;true;BOM RETIRO;false;89218105;Joinville;1,39912E+13;;11/12/1994;47;contato.joinville@imwsc.org;AV.SANTOS DUMONT;false;;1326;BR;https://www.facebook.com/imwjoinville;34 250457;SC;;
2551;2016-11-11 19:03:06.918536+00;2017-12-27 17:17:15.209313+00;IMW Jaboatao dos Guararapes - Pacheco;1;1854;false;609;true;sucupira;false;54280129;Jaboatao dos Guararapes;1,44008E+13;;\0;81;edesioimw@hotmail.com;Rua do Marco;false;;93;BR;;85189411;PE;Theyveson Francisco Pereira da Silva;Jurandir Tenório
2298;2016-11-11 19:02:58.494928+00;2017-12-01 18:07:19.915666+00;IMW Jacaraú;1;1778;false;217;true;São José;false;58278000;Jacaraú;1,44008E+13;;0001-11-30;83;;Rua Vereador Luis Antonio da Silva;false;\0;120;BR;;88870979;PB;SEVERINO DOS RAMOS RÊGO FILHO;LUCIKELY GOMES OLIVEIRA DA SILVA
1987;2016-11-11 19:02:48.306899+00;2023-05-07 11:01:22.784911+00;IMW Jacaré;1;1758;false;193;true;Jacaré;false;28922136;Cabo Frio;1,38364E+13;;01/01/1995;22;imw.jacare.cf@hotmail.com;Av. Samuel Bessa;false;\0;108;BR;;99179094;RJ;Luis Claudio da costa;CLAUDIA CRISTINA
2740;2017-02-13 22:14:03.387319+00;2020-02-27 20:22:33.74058+00;IMW Jacy Paraná (Frente Missionária);1;2797;false;\0;true;;false;;Jaci Paraná;;;\0;;;;false;;;;;;RO;Leonardo de Castro Ribeiro;Nilton
2334;2016-11-11 19:02:59.655955+00;2023-04-12 23:30:54.66528+00;IMW Jaguara;1;1777;false;224;true;Jaguara;false;25745071;São José do Vale do Rio Preto;1,38364E+13;;1078-02-24;24;edbonifa@globo.com.br;Estrada Silveira da Motta;false;\0;17.115;BR;;22247310;RJ;PASTOR JOSE JOAQUIM VAZ DE OLIVEIRA;José NILTON
2193;2016-11-11 19:02:55.145032+00;2021-02-13 01:58:26.415251+00;IMW Jaguariaiva;1;1833;false;539;true;Remonta;false;84200000;Jaguariaíva;1,39912E+13;;01/11/2009;43;juarez.sales@uol.com.br;Rua Gaudêncio Machado;false;\0;331;BR;;35352658;PR;Silvio Barros Miranda;Juarez Sales Vieira
1953;2016-11-11 19:02:47.287422+00;2017-10-27 14:47:58.476417+00;IMW Japeri;1;1871;false;154;true;Nova Belém;false;;Japeri;1,37852E+13;Próximo a passarela de trem in;\0;21;prgeraldo1@r7.com;Rua Dona Maria do Carmo;false;\0;5;BR;;26917630;RJ;;
2540;2016-11-11 19:03:06.475837+00;2017-01-07 21:03:13.030868+00;IMW Japão;1;2698;false;499;true;Kumanodo;false;3670243;Kodama gun, Kamikawa machi;;;\0;81;missoeswesleyanajapao@gmail.com;Saitama ken;false;;2616-5;JP;http://www.wesleyana-japan.com;495771803;EX;\0;\0
2022;2016-11-11 19:02:49.492875+00;2022-03-16 01:02:34.416964+00;IMW Jaqueline;1;1781;false;308;true;Jaqueline;false;31785270;Belo Horizonte;3,43539E+13;;\0;;;Rua Maria Vitalina de Jesus;false;;120;BR;;;MG;;WANDERSON COSTA
2434;2016-11-11 19:03:02.976915+00;2023-02-07 22:13:23.688481+00;IMW Jardim Alterosa;1;1826;false;248;true;N. S. DE FATIMA;false;32673086;BETIM;;;15/07/2020;31;joaobrazm@hotmail.com;Rua Paraúna;false;;542;BR;;98 104475;MG;Eduacir  Bonifacio da Silva;Erisvalda  de Moraes Nunes Dias
1966;2016-11-11 19:02:47.689956+00;2023-08-08 22:05:39.492606+00;IMW Jardim América;1;1860;false;168;true;Jardim América;false;60416135;FORTALEZA;1,44008E+13;proximo extra montese;30/11/1986;85;rev.valtertheodoro@gmail.com;Rua André Chaves;false;;524;BR;;81 489643;CE;José Cleber;Maria das Dores Nascimento Dantas
1898;2016-11-11 19:02:45.492367+00;2023-01-09 14:35:51.396397+00;IMW Jardim América;1;1762;false;7;true;Jardim América;false;21240440;Rio de Janeiro;1,37852E+13;;30/11/1967;21;geremiasdosanjos@gmail.com;Rua Franz Liszt;false;;743;BR;;33467262;RJ;William;Tiago
2588;2016-11-11 19:03:08.176774+00;2022-04-10 16:54:58.172042+00;IMW Jardim Belo Horizonte;1;1763;false;1051;true;Jardim Belo Horizonte - Comendador Soares;false;26276370;Nova Iguaçu;1,37852E+13;;30/11/2013;21;imwjdbh@gmail.com;Rua Irene;false;\0;274;BR;;31031060;RJ;Pastor Marcelo;jorge antonio silva de lima
2231;2016-11-11 19:02:56.360564+00;2021-02-02 01:21:46.065013+00;IMW Jardim Boiúna;1;1767;false;28;true;Jacarepaguá;false;22723510;Rio de Janeiro;1,37852E+13;Qd.9 Lt.5;0001-11-30;21;imwjdboiuna@hotmail.com;Rua do Biólogos;false;;;BR;;34129446;RJ;Pastor João Carlos;Gumercindo Thomaz Knupp
2783;2019-02-02 13:41:50.125086+00;2021-02-07 16:31:18.349396+00;IMW Jardim Bonifácio (Frente Missionária);1;1762;false;\0;true;;false;;;;;\0;;;;false;;;;;;;Marcos José;Adenize
2630;2016-11-11 19:03:09.506477+00;2023-03-31 21:43:50.63188+00;IMW Jardim Brasil;1;1844;false;1107;true;Jardim Brasil;false;69919830;Rio Branco;1,37263E+13;lote 11;09/12/2012;68;elianafelias@hotmail.com;Rua Alberto Torres;false;;11;BR;;99 484483;AC;ALAN MARQUES DE SOUZA;JANECLEIA DA SILVA OLIVEIRA
2070;2016-11-11 19:02:51.059078+00;2023-06-29 13:19:29.674702+00;IMW Jardim Colorado;1;1822;false;354;true;Santos Dumont;false;29109202;Vila Velha;2,38191E+13;;16/08/1982;;wesleyanacolorado@gmail.com;Rua Mário Almeida;false;;8;BR;;;ES;Gedson Alves Corrêa;Neusa Misael
2614;2016-11-11 19:03:08.998006+00;2020-05-28 15:08:33.551801+00;IMW Jardim Cruzeiro;1;1853;false;1082;true;;false;;Colombo;1,39912E+13;;15/12/2012;41;;rua Mario Miller;false;;;BR;;84 443932;PR;;
2352;2016-11-11 19:03:00.272118+00;2019-02-19 15:09:34.087847+00;IMW Jardim Eldorado;1;1845;false;730;true;JARDIM ELDORADO;false;69900000;Rio Branco;1,37263E+13;;0001-11-30;68;ocileidepereira@hotmail.com;RUA FLOR DE MAIO;false;;511;BR;;99594939;AC;;
2873;2023-01-18 18:52:58.177346+00;2023-04-08 19:03:10.561663+00;IMW Jardim Esmeralda (Frente Missionária);1;1858;false;\0;true;;false;;Magé;;;03/12/2022;;;;false;;;;;;RJ;;
2515;2016-11-11 19:03:05.686905+00;2022-05-03 14:42:31.948566+00;IMW Jardim Esperança;1;1852;false;478;true;Jardim Esperança;false;83218310;Paranaguá;1,39912E+13;;12/12/2010;41;andersonrocha-86@hotmail.com;Rua Dos Cisnes;false;;;BR;;34 249105;PR;;
2229;2016-11-11 19:02:56.298654+00;2023-10-10 03:13:47.51082+00;IMW Jardim Esperança;1;1758;false;79;true;Jardim Esperança;false;28920150;Cabo Frio;1,38364E+13;;13/12/1991;;pr.pauloimw@hotmail.com;Rua Davi Garcia da Rocha;false;;13;BR;;26292653;RJ;Ricardo Souza Ribeiro;Cássio Guimarães
2786;2019-02-13 15:12:08.149156+00;2023-06-11 18:06:39.04717+00;IMW Jardim Excelso;1;1871;false;\0;true;;false;;Queimados;;;15/12/2018;;;;false;;;;;;RJ;Renato do Carmo Carneiro;Roberto dos santos
2368;2016-11-11 19:03:00.801311+00;2017-09-13 11:32:37.159637+00;IMW Jardim Filadélfia;1;1852;false;594;true;Jardim Filadélfia;false;83706230;Araucária;1,39912E+13;Esquina com a rua Siriema.;25/02/2009;41;pr.paulosergio5@hotmail.com;Avenida avestruz;false;\0;1286;BR;www.imwjdfiladelfia.com;30485884;PR;;
2319;2016-11-11 19:02:59.166119+00;2019-05-24 17:50:16.712824+00;IMW Jardim Gramacho;1;2802;false;230;true;JARDIM GRAMACHO;false;25055440;DUQUE DE CAXIAS;1,38364E+13;LOTE 5 QUADRA 106a;01/12/2013;21;geosivan@gmail.com;RUA ALMIRANTE MIDOSE;false;;S/N;BR;;37747652;RJ;;
2782;2019-01-31 02:09:54.460742+00;2023-02-09 17:46:38.825908+00;IMW Jardim Guanhembú;1;2884;false;\0;true;;false;11665250;São Paulo;;;\0;;;;false;;;Brasil;;;SP;Sandro Luiz de Souza;Benedito Camargo de Jesus
2189;2016-11-11 19:02:55.026893+00;2023-02-08 19:37:38.456726+00;IMW Jardim Guaraituba;1;1853;false;586;true;Jardim Gguaraituba;false;83410380;Colombo;1,39912E+13;;10/03/2007;41;;Rua Pedro do Rosário;false;;1160;BR;;36 669665;PR;;
2184;2016-11-11 19:02:54.856954+00;2023-03-17 14:39:40.735235+00;IMW Jardim Industrial;1;1852;false;570;true;Jardim Industrial I;false;;Araucaria;1,39912E+13;;06/12/2000;41;pr.balmant@yahoo.com.br;Rua Falcão;false;BALMANT;376;Brasil;;;PR;Pr. Carlos Bittencort Balmant;Dic. Apollo Rodrigues
2514;2016-11-11 19:03:05.654165+00;2022-08-07 14:02:36.28215+00;IMW Jardim Maravilha;1;1769;false;477;true;Jardim Maravilha;false;23031370;Rio de Janeiro;1,37852E+13;Quadra:40;30/11/2010;21;beloniprado@ig.com.br;Rua Tefé;false;\0;25/26;BR;;993853912;RJ;Cleber Souza Cardoso;Edson  Borges
2317;2016-11-11 19:02:59.104382+00;2020-07-12 15:02:45.856142+00;IMW Jardim Metrópole;1;1761;false;50;true;Jardim Metrópole;false;25575320;Duque de Caxias;1,38364E+13;lt 09, qd 53;20/12/1975;21;;Rua Visconde de Niteroí;false;\0;s/n;BR;;26527867;RJ;Pr Ricardo F. Nechaeff;Dc Gilmar Fernandes
2728;2017-01-30 21:58:54.12704+00;2023-02-04 23:03:11.936002+00;IMW Jardim Novo (Frente Missionaria);1;1829;false;\0;true;;false;;;;;17/12/2016;;;;false;;;;;;;GEORG MONEGALHA DE PAULA;LINDOMAR VIEIRA BARBOSA PEREIRA DA SILVA
2237;2016-11-11 19:02:56.554706+00;2021-02-07 01:24:11.397231+00;IMW Jardim Olavo Bilac;1;1761;false;51;true;Jardim Olavo Bilac;false;25025380;Duque de Caxias;1,38364E+13;;\0;21;gilberto.mascena@hotmail.com;Rua Torres Homens Lote 18;false;\0;145;BR;;26719754;RJ;Pastor Sandro Lima de Oliveira;Nadia Moraes R. Nascimento
2230;2016-11-11 19:02:56.329386+00;2022-07-18 00:05:07.884073+00;IMW Jardim Peró;1;1861;false;41;true;Jardim Peró;false;28901970;Cabo Frio;1,38364E+13;;10/10/1988;;imwjardimpero@bol.com.br;Rua Rio de Janeiro;false;\0;61;BR;;;RJ;;
2396;2016-11-11 19:03:01.735861+00;2020-05-05 23:38:39.169077+00;IMW Jardim Primavera;1;1806;false;760;true;Jardim Primavera;false;76980000;Vilhena;1,37263E+13;;21/10/2002;69;imwjdprimavera.vha2014@gmail.com;Av. Rosa de Saron;false;\0;1967;BR;;84352620;RO;LUCIANO ALVES TEIXIERA;EDICELIO EVANGELISTA PAIVA
2820;2021-01-08 15:39:16.586091+00;2021-10-08 02:42:22.638037+00;IMW Jardim Primavera (Frente Missionária);1;1765;false;\0;true;jardim primavera;false;27338300;Barra Mansa;;;05/12/2020;;;Rua José Henrique Batista,728;false;;728;;;;Rj;Pr.Osvaldo Albuquerque;Presb. Osvaldo Silva
2848;2021-04-29 23:15:24.516835+00;2023-03-10 13:04:11.961657+00;IMW Jardim Primavera III;1;1833;false;\0;true;;false;;Jaguariaíva;;;\0;;nelsonpireyek@hotmail.com;;false;;;;;;;Pr. Roni Cesar de Mello;
2032;2016-11-11 19:02:49.858753+00;2023-01-29 11:02:57.54153+00;IMW Jardim Pérola;1;1786;false;346;true;Jardim Pérola;false;35051490;Governador Valadares;1,41896E+13;;\0;33;imwjardimperola@live.com;Rua Uberaba;false;;775;BR;;99 073814;MG;Gilson Alves Pereira;Lívia Batista
2320;2016-11-11 19:02:59.199385+00;2023-03-13 16:34:43.209833+00;IMW Jardim Redentor;1;1762;false;18;true;Jardim Redentor;false;26110160;Belford Roxo;1,37852E+13;;\0;21;;Rua Coelho Branco;false;;124;BR;;30411459;RJ;Marcelo Santos de souza;
2756;2018-01-05 15:41:54.940766+00;2020-05-26 14:05:08.913233+00;IMW Jardim Redentor (Frente Missionária);1;1759;false;\0;true;;false;;;;;16/12/2018;;;;false;;;;;;;;
2363;2016-11-11 19:03:00.639071+00;2023-01-06 15:17:33.753633+00;IMW Jardim São Francisco;1;1831;false;577;true;Jardim São Francisco;false;87043360;Maringá;1,39912E+13;;20/03/2005;44;prjoelmaldonado@hotmail.com;Avenida Franklin Delano Roosevelt;false;\0;2539;BR;;30341866;PR;LEONIDAS DE OLIVEIRA CARVALHO;Mayra Barbeta Jacinto
2079;2016-11-11 19:02:51.36151+00;2017-08-22 20:24:29.023435+00;IMW Jardim São Gabriel;1;1853;false;579;true;Jardim São Gabriél;false;83407090;Colombo;1,39912E+13;;0001-11-30;41;pr.balmant@yahoo.com.br;Mario Miller;false;\0;195;BR;;96930024;PR;;
2620;2016-11-11 19:03:09.187288+00;2018-01-18 13:32:10.27247+00;IMW Jardim Tibiri II;1;1778;false;1095;true;Tbiri II;false;58302000;Santa Rita;;Qd 20 Lt 473;23/10/2013;83;;Rua Projetada;false;;;BR;;;PB;;
2383;2016-11-11 19:03:01.295358+00;2023-03-31 21:45:04.659356+00;IMW Jardim Tropical;1;1804;false;703;true;Jardim Tropical;false;76940000;Rolim de Moura;1,37263E+13;;02/10/1998;69;pfernandohs@hotmail.com;Av. Rondônia;false;;5349;BR;;84 077811;RO;Antonio José de Souza Tavares;Guilherme
2598;2016-11-11 19:03:08.49142+00;2023-07-20 15:10:58.78273+00;IMW Jardim Tropical (NOVA CARAPINA);1;2765;false;1063;false;Jardim Tropical;false;29162010;Serra;;;\0;27;;AV. CEL MANOEL NUNES;false;;180;BR;;;ES;Rev NETO;Vanessa Gomes
2745;2017-02-16 13:45:45.418836+00;2019-07-04 17:59:39.099629+00;IMW Jardim das Mangueiras;1;2806;false;\0;true;;false;;;;;\0;;;;false;;;;;;;;
2389;2016-11-11 19:03:01.488324+00;2023-02-15 18:32:28.817867+00;IMW Jarú;1;1807;false;708;true;Setor 4;false;76890000;Jaru;1,37263E+13;;\0;69;webcamargo@gmail.com;Rua Dom Pedro;false;\0;1556;BR;;992264424;RO;Joao Laudir Teixeira;Analia Silva Oliveira
2102;2016-11-11 19:02:52.123774+00;2023-12-05 14:50:24.403371+00;IMW Jequié;1;1791;false;378;true;Jequiezinho;false;45208655;Jequié;;Urbis IV;30/11/2001;73;;Rua I;false;Jequié;45/47;BR;;35258413;BA;LIEBETO GONÇALVES DO SANTOS;JOÃO PEDRO GOMES DOS SANTOS
2092;2016-11-11 19:02:51.777559+00;2023-12-18 11:11:47.800395+00;IMW Jerônimo Monteiro;1;1783;false;368;true;Parada Cristal;false;29550000;Jeronimo Monteiro;1,41896E+13;;\0;28;itaaguiar@hotmail.com;Bairro da Baixinha;false;;S/N;BR;;99 946949;;Edson;Alex Peixoto Gonçalves
2129;2016-11-11 19:02:52.986788+00;2018-04-21 17:53:52.245276+00;IMW Joanópolis;1;1863;false;538;true;Centro;false;12980000;Joanópolis;1,38237E+13;Templo;30/11/2002;11;prrubens.imwjoanopolis@gmail.com;João Antônio Ribeiro;false;;80;BR;;45393254;SP;RUBENS BEZERRA DA SILVA;CRISTIANE FELIPE
2714;2017-01-04 14:27:33.030526+00;2017-09-05 17:21:14.233695+00;IMW Jota Lima;1;1773;false;\0;true;Jota Lima;false;65110000;São José de Ribamar;;;17/12/2016;98;;Rua Assunção;false;;17;Brasil;;989256344;MA;Raimundo João Pinheiro;Denise Braga
2795;2019-02-27 16:14:02.201993+00;2023-05-05 23:51:39.263025+00;IMW João Soares;1;1874;false;\0;true;;false;;Itabuna;;;01/01/2019;;;;false;;;;;;BA;;ediclea
1982;2016-11-11 19:02:48.158546+00;2023-10-15 17:17:31.333104+00;IMW João XXIII;1;1873;false;186;true;Santa Cruz;false;23560240;Rio de Janeiro;1,37852E+13;Casa 1 e 2;29/12/1994;21;jpnarcizos@gmail.com;Rua João Tavares do Amaral;false;\0;6;BR;;33148259;RJ;BRUNO DE ASSIS ADOLPHO;VANESSA DA SILVA REBELLO
2628;2016-11-11 19:03:09.445925+00;2018-03-06 00:12:56.162232+00;IMW Jundiaí;1;2762;true;1104;true;Vianelo;false;13207210;Jundiaí;;;18/05/2014;11;robsonluizoliv@gmail.com;Rua Silva Jardim;false;;315;BR;;;SP;\0;\0
2307;2016-11-11 19:02:58.78655+00;2017-08-15 15:39:48.657954+00;IMW Juscelino;1;1771;false;184;true;Juscelino;false;26225170;Mesquita;1,37852E+13;Centro;30/11/1985;21;andresouzaimw@gmail.com;Rua Nereu;false;\0;221;BR;;980268249;RJ;;
2030;2016-11-11 19:02:49.795382+00;2023-01-21 02:39:20.08329+00;IMW Justinópolis;1;1826;false;344;true;Laredo - Justinópolis;false;33900070;Riberão das Neves;;;\0;;imwjust@gmail.com.br;Rua Vaz de Lima;false;;34;BR;;;MG;;
2536;2016-11-11 19:03:06.356563+00;2023-12-31 12:54:11.64531+00;IMW Juá;1;1778;false;495;true;CENTRO;false;58370970;Salgado de Sao Felix;1,44008E+13;;0001-11-30;83;anderson.odilho@yahoo.com.br;Sitio Juá;false;;s/n;BR;;91 198599;PB;geraldo gomes;cristina
